id,degree,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,label,community,sector,role,is_notable
Wendy Moore,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Wendy Moore,15,unknown,unknown,0
Andrew Khouri,35,0.031446540880503145,0.00010301731660493707,0.034409993928653314,0.47404796461400234,Andrew Khouri,15,unknown,unknown,0
Farooq Bajwa,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Farooq Bajwa,15,unknown,unknown,0
Lubna Qassim,40,0.03593890386343217,0.00017892971178788694,0.03733646370168277,0.47597498886040074,Lubna Qassim,15,unknown,unknown,0
Phil Hirschkorn,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Phil Hirschkorn,15,unknown,unknown,0
William A. Isaacson,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,William A. Isaacson,15,unknown,unknown,0
David Boies,25,0.022461814914645106,0.003445432703042146,0.026417044535316424,0.47277192702419346,David Boies,15,unknown,unknown,0
Kathryn Ruemmler,20,0.017969451931716084,0.0,0.025774774575867722,0.4717137982707821,Kathryn Ruemmler,15,unknown,unknown,0
Larry Scudder,20,0.017969451931716084,0.0,0.025774774575867722,0.4717137982707821,Larry Scudder,15,unknown,unknown,0
Mohebbi,20,0.017969451931716084,0.0,0.025774774575867722,0.4717137982707821,Mohebbi,15,unknown,unknown,0
Nima,20,0.017969451931716084,0.0,0.025774774575867722,0.4717137982707821,Nima,15,unknown,unknown,0
Bauer Steve,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Bauer Steve,15,unknown,unknown,0
Brearton Chris,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Brearton Chris,15,unknown,unknown,0
Bruno Nicole,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Bruno Nicole,15,unknown,unknown,0
Cleaves John,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Cleaves John,15,unknown,unknown,0
Dunlavey Dean,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Dunlavey Dean,15,unknown,unknown,0
Fisher Alice,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Fisher Alice,15,unknown,unknown,0
Greenberg Jeffrey,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Greenberg Jeffrey,15,unknown,unknown,0
Harris Nicole,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Harris Nicole,15,unknown,unknown,0
Jennings Alex,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Jennings Alex,15,unknown,unknown,0
Lee Frank,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Lee Frank,15,unknown,unknown,0
Mohebbi Nima,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Mohebbi Nima,15,unknown,unknown,0
Moore Wendy,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Moore Wendy,15,unknown,unknown,0
Pizzurro Frank,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Pizzurro Frank,15,unknown,unknown,0
Robins Greg,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Robins Greg,15,unknown,unknown,0
Schecter Daniel,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Schecter Daniel,15,unknown,unknown,0
William Isaacson,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,William Isaacson,15,unknown,unknown,0
Wine Jamie,20,0.017969451931716084,0.0,0.025163849756029574,0.4708706994356243,Wine Jamie,15,unknown,unknown,0
Charles Michael,3,0.0026954177897574125,0.0,0.014441743265819203,0.4685676413236671,Charles Michael,5,unknown,unknown,0
Michael Charles,3,0.0026954177897574125,0.0,0.014441743265819203,0.4685676413236671,Michael Charles,5,unknown,unknown,0
Zubair Khan,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Zubair Khan,21,unknown,unknown,0
Landor Thomas Jr.,2,0.0017969451931716084,0.0,0.012518608164733007,0.4664934153771258,Landor Thomas Jr.,21,unknown,unknown,0
Soon-Yi,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Soon-Yi,21,unknown,unknown,0
David Bianco,3,0.0026954177897574125,0.0,0.013848161733308348,0.4667000112209598,David Bianco,21,unknown,unknown,0
Stewart Oldfield,3,0.0026954177897574125,0.0,0.013848161733308348,0.4667000112209598,Stewart Oldfield,21,unknown,unknown,0
Caroline Lang,4,0.0035938903863432167,4.4631218398404115e-06,0.014651388388164367,0.46815132178450786,Caroline Lang,5,unknown,unknown,0
LH,4,0.0035938903863432167,5.386526358428082e-07,0.012969767365744093,0.4667000112209598,LH,21,unknown,unknown,0
lhsoffice,4,0.0035938903863432167,1.6159579075284246e-06,0.013004985251586968,0.4667000112209598,lhsoffice,21,unknown,unknown,0
LHS,6,0.005390835579514825,6.194505312192294e-06,0.013587207028113899,0.4671137523656592,LHS,21,unknown,unknown,0
Ihsofficel,3,0.0026954177897574125,0.0,0.012675918862861438,0.4664934153771258,Ihsofficel,21,unknown,unknown,0
"Landon Thomas, Jr.",2,0.0017969451931716084,0.0,0.012518608164733007,0.4664934153771258,"Landon Thomas, Jr.",21,unknown,unknown,0
Joseph Palazzolo,4,0.0035938903863432167,0.0,0.015861504198113257,0.46898470197460046,Joseph Palazzolo,30,unknown,unknown,0
Gianni Serazzi,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Gianni Serazzi,21,unknown,unknown,0
Miller Michael,4,0.0035938903863432167,0.0,0.01469607452701566,0.46815132178450786,Miller Michael,21,unknown,unknown,0
Palazzolo Joseph,4,0.0035938903863432167,0.0,0.01469607452701566,0.46815132178450786,Palazzolo Joseph,21,unknown,unknown,0
Weingarten Reid,4,0.0035938903863432167,0.0,0.01469607452701566,0.46815132178450786,Weingarten Reid,21,unknown,unknown,0
Andres Serrano,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Andres Serrano,21,unknown,unknown,0
David Schoen,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,David Schoen,21,unknown,unknown,0
Blake Ellis,4,0.0035938903863432167,0.0,0.01653436804068744,0.46835938903863433,Blake Ellis,21,unknown,unknown,0
Melanie Hicken,4,0.0035938903863432167,0.0,0.01653436804068744,0.46835938903863433,Melanie Hicken,21,unknown,unknown,0
Alan Dlugash,7,0.006289308176100629,0.0,0.01751883341432086,0.4675282277448657,Alan Dlugash,20,unknown,unknown,0
Leon Black,8,0.0071877807726864335,5.655852676349486e-06,0.017800672898354797,0.46773574138345636,Leon Black,20,unknown,unknown,0
Tom Turrin,7,0.006289308176100629,0.0,0.01751883341432086,0.4675282277448657,Tom Turrin,20,unknown,unknown,0
DARREN K. INDYKE,2,0.0017969451931716084,0.0,0.01401660050273022,0.46773574138345636,DARREN K. INDYKE,5,unknown,unknown,0
Peter Atti,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Peter Atti,21,unknown,unknown,0
stanpottinger,2,0.0017969451931716084,0.0,0.013364364841021688,0.4662870023614722,stanpottinger,21,unknown,unknown,0
Mark Lloyd,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Mark Lloyd,21,unknown,unknown,0
Jane Doe,7,0.006289308176100629,1.3466315896070203e-05,0.015206472098184482,0.46815132178450786,Jane Doe,21,unknown,unknown,0
Thomas Meagher,6,0.005390835579514825,5.719336737002389e-06,0.01671950612011939,0.46877607888653344,Thomas Meagher,21,unknown,unknown,0
Kathy Ruemmlerl,3,0.0026954177897574125,0.0,0.012707285568320357,0.4664934153771258,Kathy Ruemmlerl,21,unknown,unknown,0
"Meagher, Thomas",3,0.0026954177897574125,0.0,0.012707285568320357,0.4664934153771258,"Meagher, Thomas",21,unknown,unknown,0
Jabor Y.,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Jabor Y.,21,unknown,unknown,0
ehbarak,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,ehbarak,21,unknown,unknown,0
Harry Fisch,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Harry Fisch,21,unknown,unknown,0
Robert Lawrence Kuhn,2,0.0017969451931716084,0.0,0.012410963843768566,0.4662870023614722,Robert Lawrence Kuhn,21,unknown,unknown,0
Governor Kenneth E. Mapp,2,0.0017969451931716084,0.0,0.012393087934303262,0.4662870023614722,Governor Kenneth E. Mapp,21,unknown,unknown,0
Renata Bolotova,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Renata Bolotova,21,unknown,unknown,0
David Blaine,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,David Blaine,21,unknown,unknown,0
Ken Starr,39,0.03504043126684636,0.0009439711485047037,0.045840987435949526,0.4781345849986058,Ken Starr,17,unknown,unknown,0
Dr Bruce L Dennis,2,0.0017969451931716084,0.0,0.012518608164733007,0.4664934153771258,Dr Bruce L Dennis,21,unknown,unknown,0
Jabor Y,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Jabor Y,21,unknown,unknown,0
Ariane de Rothschild,3,0.0026954177897574125,8.079789537642123e-07,0.012639785787654907,0.4664934153771258,Ariane de Rothschild,21,unknown,unknown,0
Valeria Chomsky,2,0.0017969451931716084,0.0,0.012364052661122315,0.4662870023614722,Valeria Chomsky,21,unknown,unknown,0
Ozan Tarman,2,0.0017969451931716084,0.0,0.012518608164733007,0.4664934153771258,Ozan Tarman,21,unknown,unknown,0
Nicholas Drinkwater,2,0.0017969451931716084,0.0,0.012518608164733007,0.4664934153771258,Nicholas Drinkwater,21,unknown,unknown,0
Amanda Ens,13,0.011680143755615454,2.2084758069555135e-05,0.017516131301568042,0.46877607888653344,Amanda Ens,21,unknown,unknown,0
Alain Forget,5,0.004492362982929021,0.0,0.013737935742792152,0.466906790135989,Alain Forget,21,unknown,unknown,0
Benjamin Harnwell,9,0.008086253369272238,7.271810583877911e-06,0.01510777032943897,0.46773574138345636,Benjamin Harnwell,21,unknown,unknown,0
Deborah Lubov,5,0.004492362982929021,0.0,0.013737935742792152,0.466906790135989,Deborah Lubov,21,unknown,unknown,0
Mario Fantini,5,0.004492362982929021,0.0,0.013737935742792152,0.466906790135989,Mario Fantini,21,unknown,unknown,0
Steve Bannon,43,0.03863432165318958,0.0006791524808647502,0.029912997632309167,0.47597498886040074,Steve Bannon,21,unknown,unknown,0
Linda Pinto,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Linda Pinto,21,unknown,unknown,0
Marc LEON,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Marc LEON,21,unknown,unknown,0
Marc Kensington,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Marc Kensington,21,unknown,unknown,0
Dangene and Jennie Enterprise,3,0.0026954177897574125,8.079789537642123e-07,0.012633176371233564,0.4664934153771258,Dangene and Jennie Enterprise,21,unknown,unknown,0
Dangene and Jennie Enterpris,2,0.0017969451931716084,0.0,0.012354036337239097,0.4662870023614722,Dangene and Jennie Enterpris,21,unknown,unknown,0
Jean Huguen,2,0.0017969451931716084,0.0,0.013513791612576695,0.4662870023614722,Jean Huguen,21,unknown,unknown,0
Jean HUGUEN,2,0.0017969451931716084,0.0,0.013513791612576695,0.4662870023614722,Jean HUGUEN,21,unknown,unknown,0
Afri zp,2,0.0017969451931716084,0.0,0.013325158976856922,0.4667000112209598,Afri zp,4,unknown,unknown,0
Stephen L Jen,2,0.0017969451931716084,0.0,0.012518608164733007,0.4664934153771258,Stephen L Jen,21,unknown,unknown,0
Larry Summer,2,0.0017969451931716084,0.0,0.012391056510307969,0.4662870023614722,Larry Summer,21,unknown,unknown,0
Kathy,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Kathy,21,unknown,unknown,0
Alireza Ittihadieh,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Alireza Ittihadieh,21,unknown,unknown,0
Amand Ens,2,0.0017969451931716084,0.0,0.012605638279972738,0.4662870023614722,Amand Ens,21,unknown,unknown,0
Richard Kah,3,0.0026954177897574125,0.0,0.013932957387307685,0.4667000112209598,Richard Kah,21,unknown,unknown,0
Joi,2,0.0017969451931716084,0.0,0.012355551274752397,0.4662870023614722,Joi,21,unknown,unknown,0
Margaret Slattery,3,0.0026954177897574125,8.079789537642123e-07,0.012698706180085235,0.4664934153771258,Margaret Slattery,21,unknown,unknown,0
Daniel Lundquist,4,0.0035938903863432167,0.0,0.014476605545697985,0.466906790135989,Daniel Lundquist,21,unknown,unknown,0
David Fiszel,2,0.0017969451931716084,0.0,0.013528027190910908,0.4664934153771258,David Fiszel,21,unknown,unknown,0
Gino Yu,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Gino Yu,21,unknown,unknown,0
Paul Schulte,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Paul Schulte,21,unknown,unknown,0
Dick Cavett,2,0.0017969451931716084,0.0,0.013513791612576695,0.4662870023614722,Dick Cavett,21,unknown,unknown,0
Ken Star,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Ken Star,21,unknown,unknown,0
Thanu Cnx,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Thanu Cnx,21,unknown,unknown,0
edrobles erobles,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,edrobles erobles,21,unknown,unknown,0
Paul V Morris,1,0.0008984725965858042,0.0,9.413034948527371e-40,0.0008984725965858042,Paul V Morris,22,unknown,unknown,0
Sean T Lehane,1,0.0008984725965858042,0.0,9.413034948527371e-40,0.0008984725965858042,Sean T Lehane,22,unknown,unknown,0
Richard Merkin,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Richard Merkin,21,unknown,unknown,0
Kathy Ruemmle,2,0.0017969451931716084,0.0,0.01419752221877706,0.4671137523656592,Kathy Ruemmle,21,unknown,unknown,0
Ramsey Elkholy,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Ramsey Elkholy,21,unknown,unknown,0
Purevsuren Lundeg,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Purevsuren Lundeg,21,unknown,unknown,0
Glenn Dubin,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Glenn Dubin,21,unknown,unknown,0
Alireza ITTIHADIEH,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Alireza ITTIHADIEH,21,unknown,unknown,0
Stephen Alpher,2,0.0017969451931716084,0.0,0.013528027190910908,0.4664934153771258,Stephen Alpher,21,unknown,unknown,0
Donald Rubin,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Donald Rubin,21,unknown,unknown,0
Robert Kuhn,7,0.006289308176100629,7.271810583877911e-06,0.015095634195643906,0.467320898153848,Robert Kuhn,21,unknown,unknown,0
Robert L. Kuhn,2,0.0017969451931716084,0.0,0.012410963843768566,0.4662870023614722,Robert L. Kuhn,21,unknown,unknown,0
Evan Engel,9,0.008086253369272238,0.0,0.01693857506856701,0.4685676413236671,Evan Engel,23,unknown,unknown,0
Jamie Glick,9,0.008086253369272238,0.0,0.01693857506856701,0.4685676413236671,Jamie Glick,23,unknown,unknown,0
Jamie Zuieback,9,0.008086253369272238,0.0,0.01693857506856701,0.4685676413236671,Jamie Zuieback,23,unknown,unknown,0
Kimberly Alexander,9,0.008086253369272238,0.0,0.01693857506856701,0.4685676413236671,Kimberly Alexander,23,unknown,unknown,0
Mary Edelman,9,0.008086253369272238,0.0,0.01693857506856701,0.4685676413236671,Mary Edelman,23,unknown,unknown,0
Sophia Rosenbaum,9,0.008086253369272238,0.0,0.01693857506856701,0.4685676413236671,Sophia Rosenbaum,23,unknown,unknown,0
Stuart Kurlander,9,0.008086253369272238,0.0,0.01693857506856701,0.4685676413236671,Stuart Kurlander,23,unknown,unknown,0
Zoe Tillman,9,0.008086253369272238,0.0,0.01693857506856701,0.4685676413236671,Zoe Tillman,23,unknown,unknown,0
Melanie,2,0.0017969451931716084,0.0,0.012473500467943934,0.4662870023614722,Melanie,20,unknown,unknown,0
Jeremy Rubin,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Jeremy Rubin,21,unknown,unknown,0
Robert Trivers,40,0.03593890386343217,0.00020044226459417735,0.051124847538968385,0.4751166029472169,Robert Trivers,24,unknown,unknown,0
ji,2,0.0017969451931716084,0.0,0.013243910093876017,0.4662870023614722,ji,24,unknown,unknown,0
Barnaby Marsh,5,0.004492362982929021,1.0773052716856164e-06,0.014173461873057685,0.466906790135989,Barnaby Marsh,21,unknown,unknown,0
Larry Visosk,2,0.0017969451931716084,0.0,0.01401660050273022,0.46773574138345636,Larry Visosk,5,unknown,unknown,0
James Drougas,3,0.0026954177897574125,0.0,0.012759522897383295,0.471291871796479,James Drougas,25,unknown,unknown,0
Paul Krassner,30,0.026954177897574125,0.026032912984758058,0.017413754452176956,0.4807521100989631,Paul Krassner,25,unknown,unknown,0
Jim Drougas,3,0.0026954177897574125,0.0,0.012759522897383295,0.471291871796479,Jim Drougas,25,unknown,unknown,0
AdeR,2,0.0017969451931716084,0.0,0.01235418913051156,0.4662870023614722,AdeR,21,unknown,unknown,0
EL HACHEM Johnny,3,0.0026954177897574125,8.079789537642123e-07,0.012639785787654907,0.4664934153771258,EL HACHEM Johnny,21,unknown,unknown,0
Johnny el HACHEM,2,0.0017969451931716084,0.0,0.01235418913051156,0.4662870023614722,Johnny el HACHEM,21,unknown,unknown,0
Nancy Cain,21,0.01886792452830189,0.007805824222680328,0.01704083160617046,0.4787862904756598,Nancy Cain,25,unknown,unknown,0
Etienne Binant,5,0.004492362982929021,1.0773052716856164e-06,0.01505852468209028,0.46835938903863433,Etienne Binant,5,unknown,unknown,0
DANNY GOLDBERG,2,0.0017969451931716084,0.0,0.00039962855243399874,0.32187190755556727,DANNY GOLDBERG,25,unknown,unknown,0
Sam Walli Leff Michael Simmons,2,0.0017969451931716084,0.0,0.00039962855243399874,0.32187190755556727,Sam Walli Leff Michael Simmons,25,unknown,unknown,0
paul krassner,32,0.028751123090745734,0.019893713694535638,0.01688710879426005,0.48053288889052764,paul krassner,25,unknown,unknown,0
Dan Viola,19,0.017070979335130278,0.0,0.02423969871328093,0.47003060898168025,Dan Viola,13,unknown,unknown,0
Greg Hartmann,23,0.020664869721473494,1.0192152815457056e-06,0.026522898876314326,0.4708706994356243,Greg Hartmann,13,unknown,unknown,0
Steven Huttler,19,0.017070979335130278,0.0,0.02423969871328093,0.47003060898168025,Steven Huttler,13,unknown,unknown,0
Lang Caroline,4,0.0035938903863432167,0.0,0.014727473956548347,0.46815132178450786,Lang Caroline,5,unknown,unknown,0
Scoop Notifications,2,0.0017969451931716084,0.0,0.012518608164733007,0.4664934153771258,Scoop Notifications,21,unknown,unknown,0
Dan Christensen,2,0.0017969451931716084,0.0,0.0023847558201664193,0.32931519541778975,Dan Christensen,5,unknown,unknown,0
paul krassner I,2,0.0017969451931716084,0.0,0.012384259844184337,0.4662870023614722,paul krassner I,21,unknown,unknown,0
HMS-in the News,4,0.0035938903863432167,0.0,0.01301824882233425,0.4667000112209598,HMS-in the News,21,unknown,unknown,0
Rudolph E Tanzi,4,0.0035938903863432167,0.0,0.01301824882233425,0.4667000112209598,Rudolph E Tanzi,21,unknown,unknown,0
Lawrence M. Krauss,4,0.0035938903863432167,0.0,0.013089472766526123,0.46815132178450786,Lawrence M. Krauss,19,unknown,unknown,0
Anil Ambani,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Anil Ambani,21,unknown,unknown,0
Juliette Nichols,5,0.004492362982929021,0.0,0.014608375453465935,0.4671137523656592,Juliette Nichols,21,unknown,unknown,0
Russell Quelch,5,0.004492362982929021,0.0,0.014608375453465935,0.4671137523656592,Russell Quelch,21,unknown,unknown,0
Scott Smith,5,0.004492362982929021,0.0,0.014608375453465935,0.4671137523656592,Scott Smith,21,unknown,unknown,0
Dr. Robert Stickgold,5,0.004492362982929021,0.0,0.01453478146141245,0.466906790135989,Dr. Robert Stickgold,21,unknown,unknown,0
Patrick McNamara,5,0.004492362982929021,0.0,0.01453478146141245,0.466906790135989,Patrick McNamara,21,unknown,unknown,0
Peter Getzels,5,0.004492362982929021,0.0,0.01453478146141245,0.466906790135989,Peter Getzels,21,unknown,unknown,0
Joshua Cooper Ramo,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Joshua Cooper Ramo,21,unknown,unknown,0
Thorbjpn Jagland,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Thorbjpn Jagland,21,unknown,unknown,0
Jabor Y. Inewei,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Jabor Y. Inewei,21,unknown,unknown,0
Jonathan Farkailll,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Jonathan Farkailll,21,unknown,unknown,0
John McFarlane,3,0.0026954177897574125,0.0,0.012828084654925406,0.4667000112209598,John McFarlane,21,unknown,unknown,0
aziza alahmadi,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,aziza alahmadi,21,unknown,unknown,0
anasalrasheed,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,anasalrasheed,21,unknown,unknown,0
Ashley Parker,3,0.0026954177897574125,0.0,0.015318975222169469,0.4679434393147989,Ashley Parker,21,unknown,unknown,0
Matthew Hiltzik,8,0.0071877807726864335,5.954035385476755e-06,0.019788933339248607,0.4685676413236671,Matthew Hiltzik,21,unknown,unknown,0
Andreas Kraus,4,0.0035938903863432167,0.0,0.01296085427028701,0.4667000112209598,Andreas Kraus,27,unknown,unknown,0
George Henderson,4,0.0035938903863432167,0.0,0.01296085427028701,0.4667000112209598,George Henderson,27,unknown,unknown,0
Richard John Nawrot,4,0.0035938903863432167,0.0,0.01296085427028701,0.4667000112209598,Richard John Nawrot,27,unknown,unknown,0
Terje Rod-Larsen,4,0.0035938903863432167,0.0,0.01296085427028701,0.4667000112209598,Terje Rod-Larsen,27,unknown,unknown,0
Nicholas Ribi,2,0.0017969451931716084,0.0,0.012354036337239097,0.4662870023614722,Nicholas Ribi,21,unknown,unknown,0
Nicholas Rib's,2,0.0017969451931716084,0.0,0.012354036337239097,0.4662870023614722,Nicholas Rib's,21,unknown,unknown,0
Robert Gold,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Robert Gold,21,unknown,unknown,0
Ben Sosenko,3,0.0026954177897574125,0.0,0.013181360876016993,0.4664934153771258,Ben Sosenko,21,unknown,unknown,0
Greg Farrell,2,0.0017969451931716084,0.0,0.013364364841021688,0.4662870023614722,Greg Farrell,21,unknown,unknown,0
Denyse Sabagh,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Denyse Sabagh,17,unknown,unknown,0
Deputy Lyddy,12,0.01078167115902965,0.0,0.020941258599712863,0.46835938903863433,Deputy Lyddy,17,unknown,unknown,0
Ellen Kerns,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Ellen Kerns,17,unknown,unknown,0
Ken Adams,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Ken Adams,17,unknown,unknown,0
Michael Baxter,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Michael Baxter,17,unknown,unknown,0
Mr. Martin,12,0.01078167115902965,0.0,0.020941258599712863,0.46835938903863433,Mr. Martin,17,unknown,unknown,0
Mr. Satz,12,0.01078167115902965,0.0,0.020941258599712863,0.46835938903863433,Mr. Satz,17,unknown,unknown,0
Patrick M. Regan,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Patrick M. Regan,17,unknown,unknown,0
Rich Beckler,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Rich Beckler,17,unknown,unknown,0
Robert Barnett,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Robert Barnett,17,unknown,unknown,0
Sheriff Chapman,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Sheriff Chapman,17,unknown,unknown,0
Avery Gunther,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Avery Gunther,17,unknown,unknown,0
Bob Martin,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Bob Martin,17,unknown,unknown,0
Bob Richel,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Bob Richel,17,unknown,unknown,0
Cathie Skoog,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Cathie Skoog,17,unknown,unknown,0
Dana Brown,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Dana Brown,17,unknown,unknown,0
Erik Prince,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Erik Prince,17,unknown,unknown,0
Grace Nadine McGuire,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Grace Nadine McGuire,17,unknown,unknown,0
Henry Bud Horton,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Henry Bud Horton,17,unknown,unknown,0
Jeh Johnson,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Jeh Johnson,17,unknown,unknown,0
John Gunther,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,John Gunther,17,unknown,unknown,0
Lesley Simms,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Lesley Simms,17,unknown,unknown,0
Matthew Horton,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Matthew Horton,17,unknown,unknown,0
Steve Colo,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Steve Colo,17,unknown,unknown,0
Sue Popovich Horton,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Sue Popovich Horton,17,unknown,unknown,0
William O. Ritchie,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,William O. Ritchie,17,unknown,unknown,0
Maria T. Zuber,4,0.0035938903863432167,0.0,0.013021116776900113,0.4667000112209598,Maria T. Zuber,21,unknown,unknown,0
Paul Schierenbeck,4,0.0035938903863432167,0.0,0.013021116776900113,0.4667000112209598,Paul Schierenbeck,21,unknown,unknown,0
Suzanne Pettit,4,0.0035938903863432167,0.0,0.013021116776900113,0.4667000112209598,Suzanne Pettit,21,unknown,unknown,0
Jack Lang,2,0.0017969451931716084,0.0,0.012400694042950114,0.4662870023614722,Jack Lang,21,unknown,unknown,0
Jack LANG,3,0.0026954177897574125,0.0,0.01275737782313394,0.4664934153771258,Jack LANG,21,unknown,unknown,0
Barbro C. Ehnbom,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Barbro C. Ehnbom,21,unknown,unknown,0
Edyta Wynberg,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Edyta Wynberg,21,unknown,unknown,0
Martin A. Nowak,2,0.0017969451931716084,0.0,0.012374769506475595,0.4662870023614722,Martin A. Nowak,21,unknown,unknown,0
Masha Drokova,3,0.0026954177897574125,8.079789537642123e-07,0.013529982557199026,0.4664934153771258,Masha Drokova,21,unknown,unknown,0
Edward Epstein,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Edward Epstein,21,unknown,unknown,0
Owen Blicksilver,2,0.0017969451931716084,0.0,0.012518608164733007,0.4664934153771258,Owen Blicksilver,21,unknown,unknown,0
Stanley Rosenberg,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Stanley Rosenberg,21,unknown,unknown,0
Benjamin Broclawski,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Benjamin Broclawski,21,unknown,unknown,0
